,player_id,full_name,status,team,position
1874,1874,Jamie Meder,Active,,DT
4431,4431,Damarius Travis,Active,,SS
6256,6256,Rodney Randle,Active,,CB
2909,2909,Beau Gardner,Inactive,,TE
2833,2833,Josh Keyes,Inactive,,LB
6766,6766,Andrew Berry,Inactive,,
5812,5812,Dan Mccullers-sanders,Inactive,,DT
5889,5889,Bryce Love,Inactive,,RB
5908,5908,Amani Hooker,Active,TEN,DB
250,250,Matt Spaeth,Inactive,,TE
7291,7291,Nate Evans,Active,,LB
1235,1235,Jorvorskie Lane,Inactive,,FB
11287,11287,Tyler Richardson,Active,,CB
3905,3905,Mandel Dixon,Inactive,,TE
2482,2482,Michael Bennett,Inactive,,DT
3744,3744,Rohan Gaines,Inactive,,SS
2577,2577,Devante Davis,Inactive,,WR
6721,6721,Jawuan Johnson,Active,,LB
11787,11787,Kamal Hadden,Active,GB,DB
2615,2615,Doug McNeil,Inactive,,WR
12419,12419,Shane Lee,Active,,LB
5661,5661,Chris Lacy,Active,,WR
12204,12204,Griffin McDowell,Active,,OT
6439,6439,Hale Hentges,Injured Reserve,,TE
7999,7999,Marlon Character,Active,,DB
6243,6243,Chris Westry,Active,,CB
2177,2177,Jerome Smith,Inactive,,RB
12343,12343,Zion Puckett,Active,,DB
4155,4155,Sean Harlow,Inactive,,OL
3238,3238,Yannick Ngakoue,Active,,DE
6210,6210,Darnell Savage,Active,JAX,DB
12420,12420,Gable Steveson,Active,,DT
8114,8114,Erik Ezukanma,Active,MIA,WR
3503,3503,Geronimo Allison,Active,,WR
4172,4172,Ben Gedeon,Inactive,,LB
637,637,Taylor Mays,Inactive,,FS
8144,8144,Chris Olave,Inactive,NO,WR
11315,11315,Cam Jones,Active,KC,LB
11621,11621,Brenden Rice,Inactive,LAC,WR
1754,1754,Tim Lelito,Injured Reserve,,G
6529,6529,Chris Myarick,Active,,TE
4984,4984,Josh Allen,Active,BUF,QB
11053,11053,Antoine Green,Inactive,DET,WR
6566,6566,Blake Hance,Active,JAX,OG
388,388,Kyle Orton,Inactive,,QB
7234,7234,Maurice Ffrench,Active,,WR
1848,1848,James White,Active,,RB
6877,6877,Keith Ismael,Active,,C
10900,10900,Cam Smith,Inactive,MIA,DB
1131,1131,Dontari Poe,Active,,DT
3276,3276,De'Vondre Campbell,Active,SF,LB
6400,6400,Ryan Bee,Active,ARI,DE
6008,6008,Yosh Nijman,Active,CAR,T
7251,7251,Jovante Moffatt,Inactive,,DB
4743,4743,Daniel Gray,Active,,CB
7579,7579,Austin Watkins,Active,,WR
8330,8330,Quentin Lake,Active,LAR,DB
7811,7811,Talanoa Hufanga,Active,SF,DB
11212,11212,Jimmy Phillips,Active,,LB
6216,6216,Ugo Amadi,Active,NO,DB
7657,7657,Walker Little,Active,JAX,T
12029,12029,Tyler Harrell,Active,,WR
6587,6587,Quindarius Thagard,Active,,DT
2124,2124,Jacob Maxwell,Inactive,,TE
1191,1191,Corey White,Inactive,,CB
649,649,Antonio Cromartie,Inactive,,CB
8681,8681,Josh Turner,Active,,DB
7580,7580,Khalil McClain,Active,,WR
5381,5381,Johnny Townsend,Active,,P
4937,4937,Al Riles,Active,IND,WR
1571,1571,Brandon McGee,Inactive,,CB
3571,3571,Eric Rawls,Inactive,,CB
7011,7011,Carter Coughlin,Active,NYG,LB
4188,4188,Damontae Kazee,Active,PIT,DB
650,650,Nick Folk,Active,TEN,K
7294,7294,Amari Henderson,Active,MIN,CB
3595,3595,Alan Cross,Inactive,,FB
4328,4328,Jerome Lane,Active,,WR
6962,6962,La'Darius Hamilton,Active,,LB
202,202,Andrew Whitworth,Active,LAR,OL
947,947,Julio Jones,Active,,WR
1937,1937,Bishop Sankey,Inactive,,RB
7449,7449,Parnell Motley,Active,,CB
4615,4615,Dayon Pratt,Active,,OLB
3796,3796,Norman Price,Inactive,,OT
1957,1957,Tom Savage,Inactive,,QB
2872,2872,Quayshawne Buckley,Inactive,,DT
7707,7707,Tre Brown,Active,SEA,CB
6261,6261,Reggie White,Active,,WR
7582,7582,Jhamon Ausbon,Active,,WR
545,545,Sherrick McManis,Inactive,,DB
237,237,Charles Godfrey,Inactive,,S
6497,6497,Tenny Adewusi,Active,,CB
10996,10996,Ochaun Mathis,Active,PHI,DE
9500,9500,Josh Downs,Active,IND,WR
11762,11762,Anthony Gould,Active,IND,WR
337,337,Chris Clemons,Inactive,,FS
2055,2055,Jason Verrett,Active,,CB
3849,3849,Wynton McManis,Active,MIA,LB
3181,3181,Keanu Neal,Inactive,,LB
7602,7602,Kylen Granson,Active,IND,TE
7909,7909,Nolan Cooney,Active,,P
3618,3618,Jeff Schoettmer,Inactive,,ILB
5541,5541,Alex Light,Inactive,,T
6611,6611,Andrew Dowell,Active,,LB
6313,6313,Duplicate Player,Inactive,,WR
3991,3991,Alex Bazzie,Active,,OLB
1564,1564,Benny Cunningham,Inactive,,RB
6172,6172,Evan Worthington,Active,,SS
12357,12357,David Martin-Robinson,Active,TEN,TE
11020,11020,Eric Scott,Active,KC,DB
3668,3668,Joshua Perkins,Active,NYJ,TE
4007,4007,Jim Irsay,Inactive,,
11231,11231,Christian Trahan,Active,,TE
7200,7200,Khalil Dorsey,Inactive,DET,CB
11130,11130,Pokey Wilson,Active,,WR
1411,1411,Landry Jones,Inactive,,QB
1933,1933,Taylor Lewan,Inactive,,OT
3805,3805,Jon Brown,Active,,K
12012,12012,Derrick McLendon,Active,MIA,LB
6318,6318,Jordan Ellis,Active,,RB
363,363,Doug Legursky,Inactive,,C
8838,8838,Isaiah Pola-Mao,Active,LV,DB
11337,11337,Ryan Swoboda,Active,,OL
320,320,Darnell Dockett,Inactive,,DT
7819,7819,Deommodore Lenoir,Active,SF,DB
6583,6583,Joshua Moon,Active,,SS
1048,1048,Lamar Miller,Active,,RB
2010,2010,Jordan Sullen,Inactive,,CB
5010,5010,Will Dissly,Active,LAC,TE
3720,3720,Reggie Gilbert,Active,,LB
6039,6039,Ty Johnson,Active,BUF,RB
6803,6803,Brandon Aiyuk,Inactive,SF,WR
11551,11551,Tre Tarpley,Active,,DB
2928,2928,John Peters,Inactive,,TE
1691,1691,Chuck Jacobs,Inactive,,WR
2107,2107,Ego Ferguson,Inactive,,DT
5713,5713,Mike Jones,Active,,CB
891,891,Vincent Brown,Inactive,,WR
7750,7750,Grant Stuard,Active,IND,LB
5328,5328,Tremon Smith,Active,DEN,DB
5571,5571,Jeromy Irwin,Active,,OT
6707,6707,Isaiah Langley,Active,,DB
11249,11249,Chris Smith,Active,,RB
2812,2812,Imoan Claiborne,Inactive,,CB
9997,9997,Zay Flowers,Active,BAL,WR
4512,4512,Francis Kallon,Active,,DE
5407,5407,Ervin Philips,Active,,RB
3206,3206,Joe Schobert,Active,,LB
3076,3076,Mike Pettine,Inactive,,
6032,6032,Keelan Doss,Active,,WR
7512,7512,Aaron Smith,Inactive,,RB
3121,3121,Jon Robinson,Inactive,,
2722,2722,Jimmay Mundine,Inactive,,TE
8172,8172,Greg Dulcich,Active,NYG,TE
1672,1672,Nickell Robey-Coleman,Active,,CB
3138,3138,Steve Underwood,Inactive,,
4730,4730,Sam Cotton,Active,,TE
2188,2188,David Foucault,Inactive,,T
11359,11359,Kody Case,Active,,WR
8093,8093,KJ Sails,Active,,DB
4110,4110,Zach Cunningham,Active,DEN,LB
416,416,Jay Cutler,Inactive,,QB
7280,7280,Carter O'Donnell,Inactive,ARI,T
144,144,Matt Flynn,Inactive,,QB
786,786,Jaiquawn Jarrett,Inactive,,FS
7092,7092,Chris Finke,Active,,WR
2691,2691,Chuka Ndulue,Inactive,,DT
5782,5782,Erick Wren,Active,,G
2916,2916,Ify Umodu,Inactive,,WR
6013,6013,Saquan Hampton,Active,,DB
8702,8702,Jaylon Jones,Inactive,CHI,CB
12398,12398,Jadon Janke,Active,,WR
1033,1033,Chris Polk,Inactive,,RB
9222,9222,Zach Evans,Active,NYJ,RB
7576,7576,Sage Surratt,Active,,TE
2623,2623,Robenson Therezie,Injured Reserve,,SS
7242,7242,Isiah Swann,Active,,CB
813,813,Nate Solder,Active,,T
7613,7613,Jonathan Adams,Active,,WR
8222,8222,Josh Johnson,Active,,WR
5865,5865,Dre'Mont Jones,Active,SEA,DE
12058,12058,PJ Jules,Active,CIN,DB
2784,2784,Jameill Showers,Injured Reserve,,SS
2331,2331,Breshad Perriman,Active,,WR
12093,12093,Geordon Porter,Active,,WR
4965,4965,Marcus Davenport,Inactive,DET,DE
4015,4015,Boseko Lokombo,Active,,OLB
8193,8193,E.J. Perry,Active,,QB
1864,1864,Terrence Brooks,Active,,DB
8382,8382,Kingsley Enagbare,Active,GB,DL
1998,1998,Kenny Anunike,Inactive,,DE
7807,7807,Nick Niemann,Active,LAC,LB
11067,11067,Alan Ali,Active,,OL
4906,4906,Kacy Rodgers,Active,,SS
6304,6304,Michael Dogbe,Active,,DE
11421,11421,Ryan Miller,Active,TB,WR
6778,6778,Chris Streveler,Inactive,,QB
7050,7050,Josiah Deguara,Active,JAX,TE
6135,6135,D'Andre Walker,Inactive,,LB
5411,5411,Matthew Oplinger,Active,,OLB
7321,7321,Ryan Roberts,Inactive,,OT
11055,11055,Jake Witt,Active,,OL
4442,4442,Fadol Brown,Active,,DE
8083,8083,Jarrod Hewitt,Active,,DT
11350,11350,Mohamoud Diabate,Active,CLE,LB
7715,7715,Camryn Bynum,Active,MIN,DB
5905,5905,Justin Layne,Inactive,,CB
7903,7903,Briley Moore,Active,,TE
8141,8141,Player Invalid,Inactive,,WR
12317,12317,John Pupel,Active,,DB
7482,7482,Oluwole Betiku,Active,,DE
360,360,Ramon Foster,Injured Reserve,,G
6714,6714,Mazzi Wilkins,Active,BAL,DB
251,251,Montell Owens,Inactive,,FB
11480,11480,Taron Vincent,Active,,DT
3512,3512,Victor Ochi,Inactive,,OLB
5422,5422,Albert Havili,Active,,DE
100,100,Charles Woodson,Inactive,,FS
5395,5395,Shaun Wilson,Active,,RB
8706,8706,Kehinde Oginni,Active,,TE
5464,5464,De'Lance Turner,Active,,RB
12075,12075,Anim Dankwah,Active,,T
4144,4144,Jonnu Smith,Active,MIA,TE
11160,11160,Nick Whiteside,Active,,CB
7365,7365,Nevelle Clarke,Active,,CB
12009,12009,Jack Plummer,Active,CAR,QB
1799,1799,Wade Keliikipi,Inactive,,NT
6058,6058,Lamont Gaillard,Active,,C
7749,7749,JR Pace,Active,,DB
8126,8126,Wan'Dale Robinson,Active,NYG,WR
3761,3761,Lafayette Pitts,Active,,DB
11773,11773,Keilan Robinson,Active,JAX,RB
3551,3551,Max Wittek,Inactive,,QB
3855,3855,Jared Barber,Inactive,,ILB
2626,2626,Kevin White,Inactive,,CB
8249,8249,Lucas Krull,Active,DEN,TE
8444,8444,Trevor Penning,Active,NO,T
11404,11404,Jeremy Lucien,Active,,CB
288,288,Jon Dorenbos,Inactive,,LS
2663,2663,Gordon Hill,Inactive,,S
1397,1397,Brandon Bogotay,Inactive,,K
8001,8001,Malik Herring,Active,KC,DE
2914,2914,Luke Lundy,Inactive,,RB
11168,11168,Xavier Smith,Active,LAR,WR
5972,5972,B.J. Autry,Inactive,,G
12299,12299,Roje Stona,Active,,DE
2796,2796,Efe Obada,Active,WAS,DE
11887,11887,Bucky Williams,Inactive,LAC,OL
8465,8465,Spencer Burford,Active,SF,OL
6853,6853,Van Jefferson,Active,PIT,WR
8775,8775,Andrew Mevis,Active,,K
6557,6557,Jeff Smith,Active,,WR
4540,4540,Austin Rehkow,Inactive,,P
5474,5474,Linden Stephens,Active,,DB
910,910,Henry Hynoski,Inactive,,FB
3168,3168,Christian Hackenberg,Injured Reserve,,QB
302,302,Michael Koenen,Inactive,,P
11537,11537,Wayne Taulapapa,Active,,RB
2771,2771,Jimmie Hunt,Inactive,,WR
1850,1850,Tajh Boyd,Inactive,,QB
8489,8489,Drew Ogletree,Active,IND,TE
2842,2842,Andrae Kirk,Inactive,,OLB
11334,11334,Nico Bolden,Active,,DB
5746,5746,Shaheed Salmon,Active,,ILB
11665,11665,Jared Verse,Active,LAR,DL
5239,5239,Lamar Jordan,Active,,QB
6345,6345,Durrant Miles,Active,,DE
10976,10976,Kyu Blu Kelly,Active,LV,CB
4624,4624,P.J. Davis,Active,,ILB
3891,3891,Kyle Coleman,Active,,FB
8801,8801,Dennis Houston,Active,TB,WR
5472,5472,Tony Adams,Active,,C
3808,3808,Rolan Milligan,Active,IND,DB
8571,8571,Ra'Shaun Henry,Inactive,,WR
6,6,Brandon Mebane,Active,,NT
1101,1101,Ben Jones,Inactive,,C
2430,2430,Javorius Allen,Active,,RB
1735,1735,Andy Mulumba,Inactive,,LB
3800,3800,Frankie Williams,Inactive,,CB
11943,11943,Michael Wiley,Active,WAS,RB
6239,6239,Malik Taylor,Inactive,NYJ,WR
7738,7738,Eli Howard,Active,,DE
654,654,LaDainian Tomlinson,Inactive,,RB
751,751,Joshua Mauga,Inactive,,LB
3352,3352,Blake Countess,Active,,DB
7450,7450,Nasir Player,Active,,DL
11438,11438,Dallas Daniels,Active,,WR
5483,5483,Tyler Lancaster,Active,,DT
4451,4451,Isaac Whitney,Inactive,ARI,WR
4916,4916,Royce LaFrance,Active,,DE
11531,11531,Michael Tutsie,Active,IND,DB
5528,5528,Montrel Meander,Active,,LB
1308,1308,Jamize Olawale,Inactive,,FB
908,908,Prince Amukamara,Active,,DB
5820,5820,BenJarvus Green-Ellis,Inactive,,RB
6211,6211,Sione Takitaki,Active,NE,LB
11242,11242,Chukwuebuka Godrick,Active,KC,OL
5286,5286,Austin Allen,Active,,QB
2276,2276,Kevin Norwood,Injured Reserve,,WR
7298,7298,Darryl Williams,Active,,OL
12176,12176,Porter Wilson,Active,,P
6739,6739,Cameron Nizialek,Active,,P
705,705,Sean Lissemore,Inactive,,NT
8120,8120,Jerrion Ealy,Active,,RB
8680,8680,Jack Gibbens,Inactive,TEN,LB
12248,12248,Darrell Simpson,Active,,OL
2056,2056,Chris Watt,Inactive,,C
5752,5752,Sherman Badie,Active,,RB
11321,11321,Anthony Cook,Active,,DB
4404,4404,Aviante Collins,Active,,T
2778,2778,James Vaughters,Active,,LB
6998,6998,Gage Cervenka,Inactive,,OL
6789,6789,Henry Ruggs,Active,,WR
3860,3860,Kenton Adeyemi,Inactive,,DE
3955,3955,D Colquitt,Inactive,,
1539,1539,Paul Worrilow,Active,,LB
1938,1938,Josh Stewart,Inactive,,WR
1471,1471,Brice Butler,Inactive,,WR
11851,11851,Carter Bradley,Active,LV,QB
8837,8837,Marcel Dabo,Active,IND,DB
5393,5393,Niles Scott,Active,,DT
11896,11896,Millard Bradford,Active,NO,DB
397,397,Brandon Myers,Inactive,,TE
5205,5205,Kingsley Opara,Active,,DL
4700,4700,Marcus McWilson,Active,,FS
10877,10877,Mazi Smith,Active,DAL,DL
3696,3696,Tracy Howard,Inactive,,FS
7290,7290,Steve Nielsen,Active,,OL
8603,8603,Chauncey Manac,Active,,LB
8670,8670,John Parker Romo,Active,NE,K
6528,6528,Joey Slye,Active,NE,K
1368,1368,Oday Aboushi,Active,,G
4959,4959,Scott Daly,Active,CHI,LS
5367,5367,Shaun Dion Hamilton,Active,,LB
785,785,Lemuel Jeanpierre,Inactive,,C
8235,8235,Samori Toure,Active,CHI,WR
8512,8512,Andre Anthony,Active,,DE
8168,8168,Skyy Moore,Inactive,KC,WR
1285,1285,Josh Kaddu,Inactive,,OLB
2793,2793,Donnie Baggs,Inactive,,OLB
4801,4801,Barrett Gouger,Active,,C
2446,2446,MyCole Pruitt,Active,PIT,TE
2567,2567,Bryan Bennett,Inactive,,QB
501,501,Cary Williams,Inactive,,CB
11389,11389,TyKeem Doss,Active,,OG
3193,3193,Germain Ifedi,Active,CLE,OL
11528,11528,Garett Maag,Active,,WR
8767,8767,Nolan Cockrill,Active,,DT
1268,1268,Bryce Harris,Inactive,,T
11083,11083,C.J. Coldon,Active,,CB
6230,6230,Javier Edwards,Active,,NT
11928,11928,Spencer Rolland,Active,,OL
11470,11470,Drake Thomas,Active,SEA,LB
7678,7678,Joseph Ossai,Active,CIN,DE
11946,11946,Marcus Rosemy-Jacksaint,Active,,WR
4823,4823,Keevan Lucas,Active,,WR
5045,5045,Courtland Sutton,Active,DEN,WR
1893,1893,Trey Hopkins,Active,,C
8586,8586,Ferrod Gardner,Active,,DB
3724,3724,Randall Jette,Inactive,,CB
5598,5598,Daronte Bouldin,Active,,OL
12232,12232,Omar Brown,Active,GB,CB
11388,11388,Nolan Henderson,Active,,QB
4921,4921,Joe Fortunato,Active,,LS
8034,8034,Alfredo Gutierrez,Active,,OL
9497,9497,Jalin Hyatt,Active,NYG,WR
11317,11317,Montrae Braswell,Active,,CB
6509,6509,Marcus Applefield,Active,,OT
1977,1977,Josh Walker,Inactive,,G
3480,3480,V'angelo Bentley,Inactive,,CB
869,869,Chris Harris,Active,,CB
3966,3966,Nathaniel Hackett,Inactive,,
413,413,Dallas Reynolds,Inactive,,C
12049,12049,Aaron Beasley,Active,,LB
1379,1379,Kyle Juszczyk,Active,SF,FB
44,44,Ahmad Brooks,Inactive,,LB
6591,6591,Charles Jones,Inactive,,TE
4760,4760,Kareem Are,Active,,G
4674,4674,Jeremy Liggins,Active,,DT
3912,3912,Darnell Sankey,Inactive,,ILB
7175,7175,Chris Rowland,Active,,WR
1229,1229,Jaye Howard,Inactive,,DE
1501,1501,Phillip Thomas,Inactive,,SS
769,769,Jordan Norwood,Inactive,,WR
5684,5684,JoJo Wicker,Active,,DE
9492,9492,Trey Palmer,Active,TB,WR
4774,4774,De'Mard Llorens,Active,,RB
3934,3934,Troymaine Pope,Active,,RB
2978,2978,Mike Thornton,Inactive,,DT
4021,4021,Steve Sarkisian,Inactive,,
3653,3653,Brandon Williams,Inactive,,TE
8482,8482,Vederian Lowe,Active,NE,OT
1715,1715,Cooper Helfet,Inactive,,TE
3124,3124,Ray Horton,Inactive,,
6665,6665,Jody Fortson,Inactive,KC,TE
2071,2071,Jarrod Pughsley,Inactive,,G
3552,3552,Wendall Williams,Inactive,,WR
4968,4968,Tremaine Edmunds,Active,CHI,LB
8909,8909,Josh Black,Active,,DT
3682,3682,Dan Buchholz,Inactive,,OT
8570,8570,Derek Wright,Active,,WR
12099,12099,William Barnes,Active,,T
8715,8715,Noah Elliss,Active,,DT
8306,8306,John Ridgeway,Active,NO,DL
11727,11727,Payton Wilson,Active,PIT,LB
3399,3399,Jayron Kearse,Active,,DB
3144,3144,Erik Harris,Active,,DB
63,63,Vonta Leach,Inactive,,RB
2426,2426,Doran Grant,Inactive,,CB
897,897,Shareece Wright,Inactive,,CB
7645,7645,Josh Myers,Active,GB,OL
11549,11549,Caleb Sanders,Active,,DT
8122,8122,Zonovan Knight,Active,NYJ,RB
11953,11953,Tramel Walthour,Active,,DL
2826,2826,Troy Hill,Inactive,TB,CB
7594,7594,Chuba Hubbard,Inactive,CAR,RB
1086,1086,Billy Winn,Inactive,,DT
5190,5190,Cory Helms,Active,,G
933,933,DJ Smith,Inactive,,K
5120,5120,Danny Etling,Active,,QB
3963,3963,Shahid Khan,Inactive,,
1478,1478,Menelik Watson,Inactive,,G
1003,1003,Trindon Holliday,Inactive,,WR
1201,1201,Chris Givens,Inactive,,WR
7947,7947,Kayode Awosika,Active,DET,OL
5479,5479,Tre Herndon,Active,NO,CB
4853,4853,Jerod Evans,Active,,QB
11954,11954,Corey Bullock,Active,BAL,OL
3129,3129,Pat Shurmur,Inactive,,
107,107,Calvin Pace,Inactive,,LB
7692,7692,Kendrick Green,Active,HOU,C
4536,4536,Jason Croom,Active,,TE
1011,1011,A.Q. Shipley,Inactive,,C
4940,4940,DeSean Smith,Active,,TE
6879,6879,Quartney Davis,Active,,WR
6189,6189,Zedrick Woods,Active,,FS
8554,8554,Aron Johnson,Active,,OL
3752,3752,Ian Seau,Active,,DE
11944,11944,Trey Vaval,Active,,CB
1347,1347,Chris Gragg,Inactive,,TE
11508,11508,Princeton Fant,Active,DAL,TE
1686,1686,Tony Jefferson,Active,LAC,DB
4028,4028,Winston Chapman,Active,,LS
5427,5427,LaQuvionte Gonzalez,Active,,WR
7917,7917,Turner Bernard,Active,,LS
6675,6675,Abraham Wallace,Active,,FS
2070,2070,Dashaun Phillips,Inactive,,CB
11066,11066,Austin Ajiake,Active,IND,LB
3852,3852,Jaydon Mickens,Active,,WR
5887,5887,Dru Samia,Active,,OL
11834,11834,Devaughn Vele,Active,DEN,WR
2072,2072,Jocquel Skinner,Inactive,,S
11228,11228,Jordan Ferguson,Active,,DE
713,713,Kendrick Lewis,Inactive,,FS
8810,8810,Amon Simon,Active,,T
2332,2332,Byron Jones,Active,,CB
730,730,LeGarrette Blount,Injured Reserve,,RB
1635,1635,Timothy Wright,Inactive,,TE
6567,6567,Keaton Sutherland,Active,,G
3858,3858,Miles Shuler,Inactive,,WR
12037,12037,Reddy Steward,Active,CHI,CB
11333,11333,Mark Milton,Active,,CB
5240,5240,Daniel Marx,Active,,FB
7099,7099,Tom Flacco,Inactive,,QB
4734,4734,Ezekiel Bigger,Active,,OLB
2981,2981,Ross Scheuerman,Inactive,,RB
8578,8578,Raheem Layne,Inactive,NYG,DB
11789,11789,Joshua Karty,Active,LAR,K
4342,4342,Quincy Adeboyejo,Inactive,,WR
1801,1801,Quron Pratt,Inactive,,WR
4811,4811,Austin Calitro,Active,,LB
7452,7452,Josh Pearson,Active,,WR
5252,5252,Ray Lawry,Active,,RB
11493,11493,Jordan Murray,Active,NYG,TE
502,502,Bear Pascoe,Inactive,,TE
6827,6827,Bradlee Anae,Active,NYJ,DE
4346,4346,Omarius Bryant,Active,,NT
7194,7194,Aaron Crawford,Active,,DT
4513,4513,Keith Kelsey,Active,,ILB
8548,8548,Chris Moore,Active,,DB
12341,12341,Markese Stepp,Inactive,,RB
3394,3394,Trevor Bates,Inactive,,ILB
11845,11845,LaDarius Henderson,Active,HOU,OL
5246,5246,Jake Roh,Active,,TE
3112,3112,Bob Quinn,Inactive,,
7472,7472,Sam Tecklenburg,Active,,C
2640,2640,Isaiah Johnson,Inactive,,FS
293,293,Maurice Jones-Drew,Inactive,,RB
122,122,Miles Austin,Inactive,,WR
12196,12196,Jayden Price,Active,,CB
334,334,Andy Levitre,Injured Reserve,,G
7408,7408,Prince Smith,Active,,DB
3879,3879,Jimmy Pruitt,Inactive,,CB
2844,2844,Brandon Person,Inactive,,SS
5036,5036,Justin Reid,Active,KC,DB
3483,3483,Mike Rose,Inactive,,DE
5254,5254,Jimmy Williams,Active,,WR
11967,11967,Don Chapman,Active,,DB
245,245,Thomas Howard,Inactive,,K
3999,3999,George Godsey,Inactive,,
3348,3348,Kolby Listenbee,Inactive,,WR
3701,3701,Ed Eagan,Inactive,,WR
6272,6272,Gerri Green,Active,,DE
5624,5624,Keith Ford,Inactive,,RB
6850,6850,Harrison Bryant,Active,LV,TE
6483,6483,Markus Jones,Active,,OLB
3069,3069,J.R. Tavai,Inactive,,LB
1074,1074,Kevin Zeitler,Active,DET,OG
7892,7892,AJ Parker,Active,,CB
3591,3591,Darius White,Inactive,,CB
11108,11108,Anfernee Orji,Active,NO,LB
3166,3166,Myles Jack,Active,,LB
5096,5096,Ray-Ray McCloud,Active,ATL,WR
5823,5823,Tristan Vizcaino,Active,,K
3811,3811,Alstevis Squirewell,Inactive,,RB
7100,7100,Derrick Dillon,Active,,WR
4098,4098,Kareem Hunt,Active,KC,RB
4802,4802,Derrick Nelson,Active,,C
4989,4989,Austin Corbett,Inactive,CAR,OL
4880,4880,Mike Sullivan,Inactive,,
11440,11440,Art Green,Active,NYG,CB
4329,4329,Chris Muller,Active,,G
11813,11813,Michael Jerrell,Active,SEA,OT
835,835,Greg Little,Inactive,,WR
11920,11920,Joe Shimko,Active,,LS
6644,6644,Curtis Akins,Active,,OLB
5507,5507,Secdrick Cooper,Active,,S
8127,8127,Charlie Kolar,Inactive,BAL,TE
5969,5969,Chuma Edoga,Active,DAL,OT
3983,3983,Dave Toub,Inactive,,
2094,2094,Zach Hocker,Inactive,,K
3509,3509,Glenn Gronkowski,Inactive,,FB
2190,2190,Adarius Taylor,Active,,LB
2005,2005,Corey Nelson,Active,,LB
12001,12001,Lawrence Keys,Active,,WR
7965,7965,Cameron Kinley,Active,,CB
4291,4291,Travis Averill,Active,,G
12156,12156,James Turner,Active,,K
5883,5883,Lonnie Johnson,Active,CAR,DB
1661,1661,T.J. Barnes,Inactive,,DT
7115,7115,Charlie Heck,Active,SF,T
2244,2244,Kareem Martin,Active,,LB
3574,3574,John Lunsford,Inactive,,K
5103,5103,Dylan Cantrell,Active,,TE
3200,3200,Sterling Shepard,Active,TB,WR
4089,4089,Gerald Everett,Active,CHI,TE
8760,8760,Dre Miller,Active,,TE
2671,2671,Josh Lambo,Active,,K
11407,11407,Malik Hamm,Inactive,BAL,LB
8418,8418,Jared Smart,Active,,WR
6175,6175,Kerrith Whyte,Active,GB,RB
5306,5306,Travin Howard,Active,,LB
3878,3878,Austin Traylor,Inactive,,TE
12122,12122,John Morgan,Active,,DE
2390,2390,Tyler Kroft,Active,,TE
6273,6273,P.J. Johnson,Active,LV,DT
7072,7072,Michael Turk,Inactive,,P
2341,2341,T.J. Yeldon,Inactive,,RB
11358,11358,Jamal Woods,Active,,DL
3393,3393,Devin Fuller,Active,,WR
8047,8047,Shaun Crawford,Active,,CB
11765,11765,Kris Abrams-Draine,Active,DEN,DB
2424,2424,Andrew Donnal,Inactive,,T
8888,8888,Kameron Brown,Active,,WR
7348,7348,Dayan Lake,Active,LAR,DB
3750,3750,Brian Randolph,Inactive,,FS
4718,4718,Dare Ogunbowale,Active,HOU,RB
271,271,Greg Warren,Inactive,,LS
7375,7375,Keith Washington,Inactive,,DB
6251,6251,Reggie Howard,Active,,DT
6991,6991,Erroll Thompson,Active,,LB
442,442,Geoff Schwartz,Inactive,,G
7855,7855,Blake Haubeil,Active,,K
8431,8431,Chase Garbers,Active,,QB
2798,2798,Marcus Rush,Inactive,,OLB
5114,5114,Duplicate Player,Inactive,,
5444,5444,William Ossai,Active,,LB
7559,7559,Ihmir Smith-Marsette,Active,NYG,WR
11536,11536,Milton Wright,Active,,WR
1552,1552,Terron Armstead,Active,MIA,T
6027,6027,Nate Hall,Active,,LB
994,994,Michael Morgan,Inactive,,LB
5779,5779,Blake Jackson,Inactive,,WR
2172,2172,Jake Matthews,Active,ATL,T
3520,3520,Jay Lee,Inactive,,WR
8273,8273,Phidarian Mathis,Active,NYJ,DL
5816,5816,Nick Bosa,Active,SF,DE
2588,2588,Malcolm Brown,Active,,RB
2649,2649,Kyle Brindza,Inactive,,K
5712,5712,Tyrice Beverette,Active,,FS
4763,4763,Jerry Richardson,Inactive,,
4166,4166,Carlos Watkins,Active,DAL,DE
6435,6435,George Aston,Active,,FB
1108,1108,Jerrell Freeman,Inactive,,LB
11748,11748,Bub Means,Inactive,NO,WR
5744,5744,Eldridge Massington,Active,NO,WR
12412,12412,Terrell Jennings,Active,NE,RB
10948,10948,Carter Warren,Active,NYJ,OL
5847,5847,Dexter Lawrence,Inactive,NYG,DT
8200,8200,Kevin Austin,Active,NO,WR
886,886,Taiwan Jones,Active,,RB
5512,5512,Brendan Mahon,Inactive,,G
7486,7486,Frankie Griffin,Active,,LB
380,380,Rashad Jennings,Inactive,,RB
6731,6731,Jason Davis,Inactive,,OLB
3764,3764,Andrew Adams,Active,,DB
7528,7528,Najee Harris,Active,PIT,RB
12380,12380,Te'Cory Couch,Active,BUF,CB
8866,8866,JoJo Ozougwu,Active,,DE
5925,5925,Terry Beckner,Inactive,,DT
4562,4562,Jamal Marcus,Inactive,,LB
1083,1083,Mitchell Schwartz,Active,,T
5764,5764,Juante Baldwin,Active,,CB
4246,4246,Jalen Myrick,Inactive,,CB
7219,7219,Branden Bowen,Active,,OL
